"Marital status","Application mode","Application order","Course","Daytime/evening attendance","Previous qualification","Previous qualification (grade)","Nacionality","Admission grade","Displaced","Educational special needs","Debtor","Tuition fees up to date","Gender","Scholarship holder","Age at enrollment","International","Curricular units 1st sem (credited)","Curricular units 2nd sem (credited)","Unemployment rate","Inflation rate","GDP","Target","total_enrolled","total_approved","avg_grade","units_without_evaluation","units_with_evaluation","parental_scores"
1,18,1,9119,1,1,122,1,116.1,1,0,1,0,1,0,24,0,0,0,9.4,-0.8,-3.12,"Dropout",10,0,0,0,13,2.17647058823529
1,17,1,9773,1,1,128,1,125.6,1,0,0,1,1,0,19,0,0,0,8.9,1.4,3.51,"Dropout",12,0,0,0,6,2.64705882352941
1,17,1,9119,1,1,130,1,121.3,1,0,0,1,1,0,18,0,0,0,7.6,2.6,0.32,"Dropout",10,3,12,3,19,2.88235294117647
1,1,3,9119,1,1,113,1,107.4,1,0,0,1,1,0,18,0,0,0,8.9,1.4,3.51,"Graduate",10,10,13.6,0,14,3.58823529411765
1,1,1,9254,1,1,126,1,116.9,0,0,0,1,1,0,18,0,0,0,8.9,1.4,3.51,"Graduate",12,11,12.6857142857143,0,15,2.41176470588235
1,43,2,9670,1,1,135,1,123.5,1,0,0,1,1,0,22,0,0,0,16.2,0.3,-0.92,"Dropout",12,0,0,0,18,3.35294117647059
1,1,1,9670,1,1,141,1,130.5,0,0,0,1,1,0,19,0,0,0,11.1,0.6,2.02,"Graduate",12,12,14.0535714285714,0,15,1.94117647058824
2,39,1,9085,1,12,133.1,1,140,1,0,1,0,0,0,32,0,0,0,13.9,-0.3,0.79,"Dropout",12,0,0,0,13,2.17647058823529
1,17,1,9853,1,1,133.1,1,117.1,1,0,0,1,0,1,21,0,0,0,7.6,2.6,0.32,"Dropout",12,0,0,0,24,2.41176470588235
1,18,1,9500,1,1,144,1,127.5,1,0,0,1,0,1,19,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,13.5428571428571,0,16,2.41176470588235
4,43,1,8014,0,1,140,1,126,0,0,0,1,0,1,39,0,3,2,12.7,3.7,-1.7,"Graduate",16,16,12.4126984126984,0,19,1.47058823529412
1,43,1,8014,0,10,100,1,113,1,0,0,1,0,0,30,0,3,2,7.6,2.6,0.32,"Graduate",16,16,12.4047619047619,0,18,1.47058823529412
1,1,1,9147,1,1,135,1,130.1,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Dropout",10,6,10.375,1,23,2.41176470588235
2,43,1,9991,0,1,130,1,110,1,0,0,1,0,0,38,0,4,2,7.6,2.6,0.32,"Dropout",20,6,10.375,0,24,1.47058823529412
1,1,3,9070,1,1,147,1,135.8,1,0,0,1,0,0,20,0,0,0,9.4,-0.8,-3.12,"Graduate",12,12,13.5,0,12,2.17647058823529
1,39,1,8014,0,19,149,1,126.3,0,0,0,1,0,0,55,0,0,1,7.6,2.6,0.32,"Graduate",12,12,13.3333333333333,0,12,1.47058823529412
4,27,1,9070,1,2,130,1,130,0,0,0,1,0,0,53,0,15,13,7.6,2.6,0.32,"Dropout",36,33,13.0882352941176,0,36,1.47058823529412
2,39,1,8014,0,1,120,1,104,0,0,0,1,0,0,54,0,0,0,7.6,2.6,0.32,"Dropout",12,9,12.675,0,20,1.47058823529412
1,43,1,9500,1,1,125,1,123.6,1,0,0,1,0,1,18,0,0,0,7.6,2.6,0.32,"Enrolled",14,10,12.86,0,16,1.94117647058824
1,39,1,8014,0,1,133.1,1,121,0,0,1,0,0,0,44,0,2,2,8.9,1.4,3.51,"Dropout",15,8,12,4,21,1.70588235294118
1,43,1,9238,1,1,149,1,130.5,1,0,0,1,0,0,28,0,8,8,10.8,1.4,1.74,"Graduate",22,18,12.1111111111111,0,24,1.94117647058824
1,7,1,8014,0,43,180,1,180,0,0,0,1,0,0,37,0,12,8,8.9,1.4,3.51,"Graduate",25,25,16.7045454545454,0,25,2.64705882352941
1,43,1,9238,1,1,110,1,112.5,1,0,0,1,0,0,20,0,8,3,7.6,2.6,0.32,"Graduate",17,16,12.0555555555555,0,24,1
1,1,3,9500,1,1,131,1,126.1,1,0,0,1,0,0,18,0,0,0,15.5,2.8,-4.06,"Enrolled",15,14,12.705625,0,19,3.11764705882353
1,1,1,9238,1,1,117,1,111.8,1,0,0,1,1,0,19,0,0,0,8.9,1.4,3.51,"Dropout",12,7,11.25,0,21,2.41176470588235
1,17,1,9003,1,1,120,1,131.4,1,0,0,1,1,1,23,0,17,12,15.5,2.8,-4.06,"Graduate",31,31,12.4089068825911,0,32,1.70588235294118
1,17,1,9238,1,1,160,1,144.3,0,0,0,1,1,0,22,0,0,0,13.9,-0.3,0.79,"Dropout",12,0,0,0,0,2.88235294117647
1,39,1,9254,1,1,100,1,115,0,0,0,0,1,0,24,0,0,0,11.1,0.6,2.02,"Dropout",12,0,0,0,0,2.64705882352941
1,44,1,9003,1,39,140,1,120,1,0,0,1,1,0,22,0,0,0,12.4,0.5,1.79,"Enrolled",12,7,12.25,0,26,4.29411764705882
1,39,1,9003,1,1,160,1,168.6,0,0,0,1,1,0,26,0,0,0,13.9,-0.3,0.79,"Dropout",12,0,0,0,15,2.17647058823529
1,17,6,9773,1,1,141,1,127.7,1,0,0,1,1,0,18,0,0,0,9.4,-0.8,-3.12,"Graduate",12,12,15,0,12,1.94117647058824
1,44,1,9130,1,39,130,1,150,0,0,0,1,1,0,24,0,2,1,11.1,0.6,2.02,"Dropout",12,6,12.625,0,16,1.94117647058824
1,1,1,9119,1,1,142,1,129.8,1,0,0,1,1,0,18,0,0,0,10.8,1.4,1.74,"Enrolled",10,1,7.5,0,11,2.17647058823529
1,1,1,171,1,1,130,1,135.6,1,0,0,1,1,0,26,0,0,0,11.1,0.6,2.02,"Dropout",0,0,0,0,0,2.17647058823529
1,39,1,9254,1,19,133.1,1,100,0,0,0,1,1,0,27,0,0,0,16.2,0.3,-0.92,"Dropout",12,6,13.0416666666667,0,21,1.70588235294118
1,44,1,9003,1,39,140,1,140,1,0,0,1,1,1,20,0,0,0,12.4,0.5,1.79,"Graduate",12,10,12.9,0,16,1.94117647058824
1,1,1,9119,1,1,129,1,124.1,1,0,0,1,1,0,19,0,0,0,7.6,2.6,0.32,"Dropout",10,1,7,3,20,2.41176470588235
1,1,1,9085,1,1,148,1,131.6,0,0,0,1,1,1,18,0,0,0,11.1,0.6,2.02,"Dropout",12,10,15.5,0,17,1.70588235294118
1,1,3,9500,1,1,143,1,129,1,0,0,1,1,0,18,0,0,0,10.8,1.4,1.74,"Graduate",16,14,12.3657142857142,0,16,1.94117647058824
1,17,1,9670,1,1,128,1,135.7,1,0,0,1,1,0,19,0,0,0,10.8,1.4,1.74,"Enrolled",12,10,13.225,0,17,1.47058823529412
1,43,1,9070,1,1,100,1,108,1,0,0,1,1,0,34,0,7,4,7.6,2.6,0.32,"Enrolled",24,14,11.6428571428571,0,24,1.47058823529412
1,1,1,9238,1,1,116,1,110.8,1,0,0,1,1,0,19,0,0,0,16.2,0.3,-0.92,"Dropout",12,0,0,0,0,2.64705882352941
1,1,1,9773,1,1,128,1,124.5,0,0,0,1,1,1,19,0,0,0,9.4,-0.8,-3.12,"Graduate",12,10,13.1666666666667,0,19,2.41176470588235
2,39,1,9003,1,1,120,1,100,0,0,0,1,1,0,30,0,3,5,15.5,2.8,-4.06,"Dropout",24,8,11.9,0,28,4.05882352941176
1,43,1,9773,1,1,121,1,123.8,0,0,0,0,1,0,22,0,0,0,10.8,1.4,1.74,"Dropout",9,3,6,4,12,1.94117647058824
1,17,1,9147,1,1,137,1,131.4,0,0,0,0,1,0,19,0,0,0,15.5,2.8,-4.06,"Dropout",10,7,10.6666666666667,0,20,2.41176470588235
1,1,1,9147,1,1,115,1,118.5,0,0,0,1,1,0,21,0,0,0,7.6,2.6,0.32,"Dropout",10,2,10,0,19,1.70588235294118
1,1,2,171,1,1,129,1,122,1,0,0,0,1,0,22,0,0,0,7.6,2.6,0.32,"Dropout",0,0,0,0,0,1.47058823529412
1,1,1,9254,1,1,125,1,122.9,0,0,0,1,1,1,19,0,0,0,10.8,1.4,1.74,"Enrolled",12,9,11.4166666666666,0,19,1.47058823529412
1,1,1,9238,1,1,125,1,118.7,0,0,0,1,1,0,20,0,0,0,15.5,2.8,-4.06,"Enrolled",12,7,11.5416666666667,0,25,2.88235294117647
1,39,1,9003,1,19,133.1,1,100,1,0,0,1,1,0,35,0,0,0,13.9,-0.3,0.79,"Dropout",12,3,5.875,0,23,2.41176470588235
1,16,2,9147,1,1,131,1,135.9,1,0,0,1,1,0,20,0,0,0,7.6,2.6,0.32,"Dropout",10,2,10.5,0,15,1.47058823529412
1,1,1,9130,1,1,133.1,1,138.4,0,0,0,1,1,0,21,0,0,0,7.6,2.6,0.32,"Graduate",10,8,13.4,0,13,3.35294117647059
1,39,1,9085,1,12,133.1,1,128.2,0,0,1,0,1,0,27,0,0,0,7.6,2.6,0.32,"Dropout",10,0,0,0,10,1
1,43,1,9773,1,1,114,1,107.4,1,0,0,0,1,0,26,0,0,0,9.4,-0.8,-3.12,"Dropout",12,3,6,0,27,1.70588235294118
1,17,1,9773,1,1,127,1,129.8,0,0,0,0,1,0,20,0,0,0,10.8,1.4,1.74,"Dropout",11,0,0,0,20,2.41176470588235
1,39,1,9003,1,1,130,1,100,0,0,1,0,1,0,28,0,4,2,15.5,2.8,-4.06,"Dropout",18,13,11.7444444444444,1,36,2.41176470588235
1,1,3,9773,1,1,121,1,113,1,0,0,1,1,0,19,0,0,0,11.1,0.6,2.02,"Graduate",12,12,13.75,0,12,2.41176470588235
1,43,1,9991,0,1,120,1,107,0,0,0,0,1,0,47,0,0,0,12.7,3.7,-1.7,"Dropout",10,0,0,0,10,1.94117647058824
4,39,1,9773,1,12,120,1,130,0,0,0,0,1,0,55,0,0,0,10.8,1.4,1.74,"Dropout",12,10,11.9,0,17,1.70588235294118
1,43,1,9003,1,1,120,1,120,1,0,0,1,1,0,39,0,0,1,16.2,0.3,-0.92,"Dropout",12,2,5.5,0,16,1.70588235294118
2,1,1,9003,1,1,120,1,120.5,1,0,1,1,1,0,35,0,14,12,15.5,2.8,-4.06,"Dropout",29,26,10.6547619047619,1,29,1.47058823529412
1,39,1,9238,1,1,133.1,1,120.5,0,0,0,0,1,0,32,0,0,0,7.6,2.6,0.32,"Dropout",12,2,5.5,0,22,1.70588235294118
1,1,4,9773,1,1,124,1,137,1,0,0,1,1,0,20,0,0,0,8.9,1.4,3.51,"Graduate",12,12,16.75,0,12,2.41176470588235
1,39,1,9254,1,1,150,1,115,0,0,0,1,1,0,36,0,0,0,12.7,3.7,-1.7,"Graduate",12,11,13.3857142857143,0,17,1.47058823529412
1,39,1,9991,0,19,133.1,1,142.7,0,0,1,1,1,1,34,0,0,0,16.2,0.3,-0.92,"Graduate",10,10,14.5446428571429,5,25,2.41176470588235
1,1,1,9670,1,1,116,1,116.7,1,0,0,1,1,0,21,0,0,0,9.4,-0.8,-3.12,"Dropout",10,0,0,0,13,2.64705882352941
1,43,1,9991,0,1,133.1,1,136.1,0,0,0,1,1,1,42,0,0,0,13.9,-0.3,0.79,"Dropout",10,2,10.5,0,28,2.88235294117647
1,39,1,9003,1,19,133.1,1,134.3,0,0,0,1,1,0,25,0,0,0,12.4,0.5,1.79,"Dropout",12,5,11.375,0,28,2.41176470588235
1,18,1,9773,1,1,167,1,153,1,0,0,1,1,1,18,0,0,0,8.9,1.4,3.51,"Dropout",12,1,5.5,0,6,2.41176470588235
1,1,1,9773,1,1,140,1,132,0,0,0,1,1,1,18,0,0,0,12.7,3.7,-1.7,"Graduate",12,11,12.4166666666667,0,12,1.94117647058824
1,1,2,9238,1,1,124,1,129.6,1,0,0,1,1,0,19,0,0,0,7.6,2.6,0.32,"Graduate",12,12,11.4910714285714,0,17,2.41176470588235
1,43,1,9085,1,1,110,1,105,0,0,1,0,1,0,34,0,2,0,13.9,-0.3,0.79,"Dropout",12,5,11.4166666666667,0,21,2.64705882352941
1,17,2,9773,1,1,150,1,130.8,0,0,0,1,1,0,20,0,0,0,10.8,1.4,1.74,"Dropout",12,2,6,0,27,1.94117647058824
1,1,1,9500,1,1,123,1,119.7,0,0,0,1,1,0,20,0,0,0,13.9,-0.3,0.79,"Dropout",14,0,0,1,15,2.41176470588235
1,17,1,9500,1,1,152,1,132.5,0,0,0,1,1,0,21,0,0,0,10.8,1.4,1.74,"Graduate",16,14,14.54,0,16,2.64705882352941
1,44,1,9003,1,39,130,1,130,1,0,0,1,1,0,19,0,0,0,12.4,0.5,1.79,"Graduate",12,10,12.5833333333333,0,23,2.88235294117647
1,39,1,9085,1,1,133.1,1,120,0,0,1,0,1,0,31,0,0,0,9.4,-0.8,-3.12,"Dropout",10,7,12.5833333333333,2,25,1.94117647058824
1,17,1,9670,1,1,133.1,1,150,0,0,0,1,1,0,21,0,0,0,11.1,0.6,2.02,"Graduate",12,11,14.5416666666667,0,17,1.94117647058824
1,1,1,9147,1,1,124,1,115.6,0,0,0,1,1,1,20,0,0,0,13.9,-0.3,0.79,"Graduate",10,10,12.0208333333333,0,15,1.47058823529412
1,43,2,9500,1,6,119.1,1,119.1,0,0,0,1,1,0,22,0,0,0,7.6,2.6,0.32,"Graduate",14,12,12.7333333333333,0,14,2.64705882352941
1,1,2,9070,1,1,128,1,123.5,1,1,0,0,1,0,19,0,0,0,9.4,-0.8,-3.12,"Dropout",12,4,6.25,0,15,3.35294117647059
1,39,1,9130,1,1,133.1,1,120,1,0,1,0,1,0,41,0,0,0,12.7,3.7,-1.7,"Dropout",10,0,0,6,10,2.17647058823529
1,43,1,9500,1,19,133.1,1,110,1,0,0,1,1,0,27,0,0,0,7.6,2.6,0.32,"Dropout",14,0,0,12,14,1.47058823529412
1,17,1,9500,1,1,145,1,131.4,0,0,0,1,0,0,19,0,0,0,13.9,-0.3,0.79,"Dropout",15,14,13.6071428571428,0,15,2.17647058823529
1,18,2,9500,1,1,141,24,126.8,1,0,0,1,0,1,20,1,0,0,9.4,-0.8,-3.12,"Graduate",16,16,14.2,0,16,2.17647058823529
1,43,4,9500,1,6,118.9,1,118.9,1,0,0,1,0,1,19,0,0,0,7.6,2.6,0.32,"Graduate",14,12,13.55,0,14,1.70588235294118
2,39,1,9991,0,1,160,1,160,0,0,0,1,0,0,35,0,0,0,15.5,2.8,-4.06,"Graduate",10,10,11.3833333333333,0,11,1.47058823529412
1,17,5,9773,1,1,111,1,115.9,1,0,0,1,0,0,22,0,0,0,13.9,-0.3,0.79,"Graduate",12,12,14.4285714285713,0,14,3.11764705882353
1,1,2,9254,1,1,111,1,109.3,1,0,0,1,0,1,20,0,0,0,11.1,0.6,2.02,"Graduate",12,12,14.4166666666667,0,12,2.64705882352941
1,1,1,9670,1,1,123,1,113.9,1,0,1,0,0,0,18,0,0,0,10.8,1.4,1.74,"Dropout",12,8,11.0535714285714,0,16,1.47058823529412
1,1,1,9238,1,1,133,1,121.8,1,0,0,1,0,1,18,0,0,0,12.4,0.5,1.79,"Graduate",12,9,10.725,0,16,1.47058823529412
1,7,1,9500,1,3,140,1,140,0,0,0,1,0,0,30,0,0,0,10.8,1.4,1.74,"Graduate",16,14,15.6757142857142,0,16,1.70588235294118
1,18,1,9238,1,1,122,1,114.7,0,0,1,1,0,1,18,0,0,0,11.1,0.6,2.02,"Graduate",12,12,11.4166666666667,0,17,1.94117647058824
1,1,1,9254,1,1,128,1,120,1,0,0,1,0,1,20,0,0,0,12.4,0.5,1.79,"Enrolled",12,11,14.75,0,13,3.11764705882353
1,1,1,9238,1,1,108,1,107.3,0,1,0,1,0,1,19,0,0,0,12.4,0.5,1.79,"Enrolled",12,8,10.575,0,23,1.94117647058824
1,17,1,9085,1,1,139,1,136.2,0,0,0,1,0,0,19,0,0,0,7.6,2.6,0.32,"Graduate",10,10,13.1666666666667,1,14,2.17647058823529
1,1,2,9556,1,1,130,1,119.5,1,0,0,1,0,1,21,0,0,0,15.5,2.8,-4.06,"Graduate",15,15,13.1839285714285,0,15,2.17647058823529
1,18,1,9853,1,1,133.1,1,106,1,0,1,1,0,0,21,0,0,0,8.9,1.4,3.51,"Enrolled",14,13,12.75,0,15,2.41176470588235
1,1,4,9670,1,1,130,1,124.1,1,0,0,1,0,0,18,0,0,0,8.9,1.4,3.51,"Enrolled",12,12,13.797619047619,0,13,1.47058823529412
1,1,3,9147,1,1,143,1,133.2,1,0,0,1,0,1,18,0,0,0,12.7,3.7,-1.7,"Graduate",10,8,13.375,0,18,2.17647058823529
4,39,1,9085,1,1,110,1,110,0,0,0,0,0,0,35,0,0,0,9.4,-0.8,-3.12,"Dropout",10,3,11.25,3,25,1
1,1,6,9500,1,1,120,41,114.8,1,0,0,1,0,0,21,1,0,0,11.1,0.6,2.02,"Enrolled",14,9,13.535,0,20,1.94117647058824
1,1,1,9500,1,1,140,1,130,1,0,0,1,1,1,18,0,0,0,7.6,2.6,0.32,"Graduate",14,12,13.1833333333333,0,14,1.94117647058824
1,17,5,9070,1,1,125,1,122.6,1,0,0,1,1,0,22,0,0,0,9.4,-0.8,-3.12,"Enrolled",12,1,5.5,0,12,2.41176470588235
1,17,1,9500,1,1,134,1,133.5,1,0,0,1,1,1,20,0,0,0,15.5,2.8,-4.06,"Graduate",15,15,12.311875,0,16,1.94117647058824
2,39,1,9254,1,1,130,1,120,1,0,0,1,0,0,34,0,0,0,9.4,-0.8,-3.12,"Graduate",12,10,12.6,0,15,2.17647058823529
2,7,1,9147,1,3,120,1,120,0,0,0,1,0,0,33,0,3,2,10.8,1.4,1.74,"Enrolled",15,10,11.925,2,22,1.47058823529412
1,1,3,9500,1,1,142,1,137.3,1,0,0,1,0,1,22,0,0,0,7.6,2.6,0.32,"Graduate",14,12,13.9,0,14,1.47058823529412
1,17,3,9254,1,1,127,1,123.5,1,0,0,1,0,1,20,0,0,0,7.6,2.6,0.32,"Enrolled",12,7,11.25,0,23,1.94117647058824
2,39,1,9147,1,1,140,1,131.8,0,0,0,1,0,0,35,0,0,0,10.8,1.4,1.74,"Enrolled",10,8,13.0285714285714,0,16,2.41176470588235
2,39,1,9147,1,1,140,1,130,1,0,0,0,0,0,39,0,0,0,9.4,-0.8,-3.12,"Dropout",10,6,10.6666666666666,2,27,2.17647058823529
1,18,6,9500,1,1,142,1,128,1,0,0,0,0,0,19,0,0,0,11.1,0.6,2.02,"Dropout",15,0,0,0,14,1.70588235294118
4,39,1,9254,1,1,120,1,95,0,0,0,1,0,1,36,0,0,0,10.8,1.4,1.74,"Graduate",12,9,11.1666666666667,0,24,1.70588235294118
1,1,2,9500,1,1,124,1,116,1,0,0,1,0,1,21,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,13.9571428571428,0,16,1.47058823529412
1,1,1,9238,1,1,157,1,136.7,1,0,0,1,0,0,22,0,0,0,9.4,-0.8,-3.12,"Enrolled",12,7,13.0833333333333,1,24,2.64705882352941
2,39,1,9238,1,1,126.6,1,107.5,0,0,1,1,0,1,42,0,0,0,11.1,0.6,2.02,"Graduate",12,12,14.3095238095237,0,15,1.94117647058824
1,39,1,9119,1,1,110,1,108.4,1,0,0,1,0,0,34,0,0,0,10.8,1.4,1.74,"Dropout",10,0,0,0,11,1
1,17,1,9773,1,1,144,1,130.7,1,0,0,1,0,0,20,0,0,0,7.6,2.6,0.32,"Enrolled",12,11,11.6333333333333,0,17,2.88235294117647
2,44,1,8014,0,39,160,1,155.9,0,0,0,1,0,0,33,0,3,2,13.9,-0.3,0.79,"Graduate",12,12,15.6071428571429,0,14,2.41176470588235
1,1,4,9254,1,1,105,1,106.1,1,0,0,1,0,0,20,0,0,0,13.9,-0.3,0.79,"Graduate",12,10,11.2,0,17,2.41176470588235
1,1,2,9670,1,1,130,1,128.6,1,0,1,1,0,0,19,0,0,0,7.6,2.6,0.32,"Graduate",10,8,12.5,2,15,1.94117647058824
2,43,1,9991,0,3,140,1,140,0,0,1,1,0,0,34,0,4,3,16.2,0.3,-0.92,"Dropout",19,13,12.2111111111111,0,43,2.17647058823529
1,1,1,9147,1,1,138,1,145,1,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",10,10,13.5,0,11,1.94117647058824
1,17,1,8014,0,1,120,1,113,0,0,0,1,0,1,24,0,0,0,10.8,1.4,1.74,"Graduate",12,10,12.5,0,18,2.41176470588235
1,1,1,9853,1,1,135,1,137.1,1,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",12,12,12.8333333333333,0,13,2.64705882352941
1,1,1,9670,1,1,119,1,119.7,1,0,0,1,0,0,20,0,0,0,7.6,2.6,0.32,"Enrolled",10,6,13,1,13,2.41176470588235
1,17,1,9500,1,1,121,1,120.5,1,0,0,1,0,0,21,0,0,0,10.8,1.4,1.74,"Graduate",16,14,12.91,0,16,2.17647058823529
1,1,5,9238,1,1,126,1,125.7,1,0,0,1,0,1,19,0,0,0,9.4,-0.8,-3.12,"Graduate",12,9,11,0,21,1.70588235294118
1,17,4,9500,1,1,132,1,125.5,0,0,0,1,0,1,19,0,0,0,15.5,2.8,-4.06,"Graduate",15,14,13.2581249999999,0,16,2.64705882352941
1,1,1,9238,1,1,128,1,124.5,1,0,0,1,0,1,18,0,0,0,12.4,0.5,1.79,"Graduate",12,10,12.45,0,18,2.88235294117647
4,39,1,8014,0,1,160,1,126,0,0,0,1,0,1,38,0,4,2,13.9,-0.3,0.79,"Graduate",16,15,12.9444444444444,0,22,1.94117647058824
1,1,1,171,1,1,125,1,136.2,1,0,1,1,1,0,21,0,6,4,8.9,1.4,3.51,"Enrolled",23,20,11.6227272727272,1,30,2.88235294117647
1,43,1,9147,1,1,127,25,124.2,1,0,0,1,1,0,23,1,0,0,15.5,2.8,-4.06,"Enrolled",10,1,5,0,11,1.94117647058824
1,17,5,9500,1,1,147,1,138.5,1,0,0,1,0,0,19,0,0,0,9.4,-0.8,-3.12,"Graduate",16,16,14.34125,0,16,2.64705882352941
1,1,2,9773,1,1,130,1,122.3,1,0,1,0,0,0,18,0,0,0,13.9,-0.3,0.79,"Dropout",12,11,13.0714285714285,0,14,2.17647058823529
1,1,6,171,1,1,134,1,126,1,0,0,1,0,1,18,0,0,0,9.4,-0.8,-3.12,"Graduate",0,0,0,0,0,2.41176470588235
1,39,1,9003,1,1,140,1,135.4,1,0,0,1,0,0,24,0,0,0,12.4,0.5,1.79,"Enrolled",12,9,11.525,0,23,2.88235294117647
1,1,1,9773,1,1,151,2,146.5,0,0,0,1,0,1,18,1,0,0,12.7,3.7,-1.7,"Graduate",12,12,13.75,0,12,1.70588235294118
1,1,1,9130,1,1,132,1,121.9,1,0,0,1,0,0,18,0,0,0,13.9,-0.3,0.79,"Graduate",12,12,13.6785714285714,0,17,1.70588235294118
1,7,1,9991,0,40,130,1,130,0,0,0,1,0,0,26,0,5,5,11.1,0.6,2.02,"Graduate",20,18,13.0333333333333,0,25,3.35294117647059
1,1,1,9147,1,1,126,1,115.2,0,0,1,1,0,0,19,0,0,0,12.4,0.5,1.79,"Enrolled",10,3,10,0,21,2.41176470588235
1,18,3,9670,1,1,119,1,115.2,1,0,0,1,0,1,19,0,0,0,12.7,3.7,-1.7,"Dropout",12,0,0,0,16,1.47058823529412
1,1,1,9254,1,1,123,1,125.1,0,0,0,1,0,0,19,0,0,0,16.2,0.3,-0.92,"Enrolled",12,8,11.75,0,18,1.94117647058824
1,1,1,9130,1,1,106,1,108,1,0,1,1,0,0,20,0,0,0,9.4,-0.8,-3.12,"Dropout",10,6,11.5,2,19,1.47058823529412
1,1,3,9254,1,1,121,1,125.9,1,0,0,1,0,0,22,0,0,0,9.4,-0.8,-3.12,"Enrolled",12,6,11.75,0,22,2.41176470588235
1,1,2,9500,1,1,138,1,128,1,0,0,1,0,0,19,0,0,0,11.1,0.6,2.02,"Graduate",15,15,14.6681746031745,0,16,2.41176470588235
1,1,5,9500,1,1,118,1,113.5,1,0,0,1,0,0,20,0,0,0,12.4,0.5,1.79,"Graduate",15,15,14.6598214285714,0,15,2.17647058823529
2,39,1,9147,1,1,120,1,124.6,0,0,0,1,0,0,36,0,0,0,10.8,1.4,1.74,"Enrolled",10,7,12.1875,0,20,1.94117647058824
1,39,1,9853,1,19,133.1,1,116,1,0,0,1,0,0,29,0,0,0,11.1,0.6,2.02,"Dropout",13,0,0,0,20,3.11764705882353
1,17,3,9238,1,1,141,1,124.9,1,0,0,1,0,0,19,0,0,0,12.7,3.7,-1.7,"Graduate",12,10,11.5,0,22,2.88235294117647
5,39,1,9147,1,1,180,1,140.5,0,0,1,0,0,0,24,0,0,0,13.9,-0.3,0.79,"Dropout",10,0,0,0,0,1.94117647058824
5,39,1,9003,1,1,180,1,179.6,0,0,1,0,0,0,27,0,0,0,8.9,1.4,3.51,"Dropout",12,0,0,0,13,1.94117647058824
1,17,1,9773,1,1,115,1,116.1,1,0,0,1,0,1,18,0,0,0,13.9,-0.3,0.79,"Graduate",12,12,14.0714285714285,0,14,1.70588235294118
1,17,2,171,1,1,142,1,139.4,1,0,0,1,0,1,18,0,0,0,15.5,2.8,-4.06,"Graduate",0,0,0,0,0,2.64705882352941
1,17,4,9556,1,1,135,1,129,1,0,0,1,0,0,21,0,0,0,12.7,3.7,-1.7,"Dropout",14,0,0,0,0,2.41176470588235
2,39,1,9670,1,1,150,1,135.6,0,0,0,1,0,1,43,0,0,0,12.4,0.5,1.79,"Graduate",12,10,12,0,17,2.17647058823529
1,43,1,9147,1,1,153,1,147.8,0,0,0,1,0,1,18,0,0,0,16.2,0.3,-0.92,"Graduate",10,10,13.8,5,22,2.41176470588235
1,18,1,9085,1,1,153,1,138,1,0,0,1,0,1,21,0,0,0,8.9,1.4,3.51,"Dropout",12,9,14.4166666666667,0,13,1.47058823529412
1,7,1,9147,1,3,150,1,150,0,0,0,1,0,0,26,0,0,0,9.4,-0.8,-3.12,"Dropout",10,0,0,0,5,4.05882352941176
1,1,6,9500,1,1,144,1,130.8,1,0,0,1,0,1,19,0,0,0,12.7,3.7,-1.7,"Graduate",16,14,14.2142857142857,0,16,2.17647058823529
1,1,1,9085,1,1,130,1,122.6,0,0,0,1,0,0,18,0,0,0,7.6,2.6,0.32,"Graduate",10,10,12.7,0,10,1.23529411764706
1,1,1,9773,1,1,125,1,119.1,1,0,0,1,0,0,22,0,0,0,9.4,-0.8,-3.12,"Dropout",12,3,11,0,27,3.82352941176471
1,39,1,9500,1,19,133.1,1,111.8,1,0,0,1,0,0,27,0,0,0,11.1,0.6,2.02,"Dropout",15,0,0,0,0,2.64705882352941
1,1,3,9147,1,1,133,1,125,1,0,0,1,0,0,18,0,0,0,9.4,-0.8,-3.12,"Graduate",10,10,12.7,1,12,2.41176470588235
1,17,1,9085,1,1,140,1,129.9,0,0,0,1,0,0,19,0,0,0,9.4,-0.8,-3.12,"Graduate",10,8,12.9,2,20,1.94117647058824
1,17,4,9500,1,1,133,1,131.1,1,0,0,1,0,0,18,0,0,0,13.9,-0.3,0.79,"Graduate",15,15,14.8607142857143,0,15,3.35294117647059
1,1,1,9085,1,1,154,1,141.4,0,0,0,1,0,1,19,0,0,0,11.1,0.6,2.02,"Graduate",12,12,14.9285714285714,0,17,1.94117647058824
1,39,1,9085,1,1,133.1,1,120,0,0,0,0,0,0,32,0,0,0,11.1,0.6,2.02,"Dropout",12,0,0,0,0,1.47058823529412
1,42,1,9500,1,1,168,1,133.4,1,0,0,1,0,0,23,0,20,14,15.5,2.8,-4.06,"Graduate",43,43,15.0506535947712,0,44,1.70588235294118
1,17,3,9500,1,1,132,1,127.3,1,0,0,1,0,0,20,0,0,0,7.6,2.6,0.32,"Graduate",14,12,13.3833333333333,0,14,2.17647058823529
